ID,Fecha de creación,Likes,Retweets,Nº comentarios,Texto
1546069473811103744,2022-07-10 09:51:01+00:00,8,3,11,"El llanto viral de una joven tras echar gasolina: 

🗣 ""Si esto es lo barato, lo caro, ¿qué es? 200 euros llenar y ni siquiera está lleno"" https://t.co/fxoH8AhjSx"
1546066706342322176,2022-07-10 09:40:01+00:00,26,7,10,"Se cumplen 25 años del secuestro de Miguel Ángel Blanco

En #RebobinaA3N ⏪ queremos recordar cómo informó de la noticia Fernando Ónega en el informativo de Antena 3 https://t.co/Yij5W8yma1"
1546064187062894593,2022-07-10 09:30:01+00:00,0,0,1,"🌈 El 10 de julio de 1985 se produce el atentado de los servicios secretos franceses (DGSE) que colocaron dos minas en el casco del 'Rainbow Warrior'

Lo recordamos ⤵ https://t.co/1VLufXcZDE"
1546059406609104896,2022-07-10 09:11:01+00:00,7,1,0,"El médico Jesús Candel 'Spiriman' anuncia que volverá a la quimio para hacer frente al cáncer de pulmón que padece desde hace años: 

🗣 ""Más caña y mierda si cabe"" https://t.co/5vj4ozzDDo"
1546056638452342784,2022-07-10 09:00:01+00:00,2,1,0,"La falta de socorristas deja a Ponte Caldelas, en Pontevedra, sin bandera azul porque no puede abrir

👉🏼 Hay bañistas que aún así acuden aunque suponga un peligro
 https://t.co/bRLr5A1KnO"
1546054373402464258,2022-07-10 08:51:01+00:00,7,2,5,⚫ Un niño de solo 4 años ha muerto después de ser atacado por un leopardo en India https://t.co/MNmB1ywDpE
1546051855284830210,2022-07-10 08:41:01+00:00,15,4,4,El sexo en zonas acotadas y la falta de civismo amenazan las Dunas de Maspalomas https://t.co/3D32hD7ilN
1546049088571031552,2022-07-10 08:30:01+00:00,1,1,0,"El cuarto encierro de los #SanFermines2022 concluye con cuatro heridos con traumatismos, pero no por asta

▶ Así ha sido el recorrido https://t.co/gAmhl5Pkfh"
1546046550945718273,2022-07-10 08:19:56+00:00,3,1,0,"🌈 Karol G, Dulceida, Chanel, los Javis y el casting de Drag Race España revolucionan el desfile de #MadridOrgullo2022. Vía @NovaMas https://t.co/gy8JlySi7U"
1546037766395396097,2022-07-10 07:45:02+00:00,69,15,6,"💊 Myrkl, así es la píldora que promete ""absorber el alcohol"" y curar la resaca https://t.co/nYeLenxxGi"
1546034244648161282,2022-07-10 07:31:02+00:00,6,0,3,"📺 Antena 3 Noticias logra su mejor dato de audiencia en 13 temporadas

🔹Con los informativos + vistos por 30 meses consecutivos

🔹Atresmedia logra su mejor temporada en 5 años

🔹Antena 3, con su mejor curso en 6 años, cierra líder del prime time

➡ https://t.co/crwaUXL9cU https://t.co/8DFm0J5Rz4"
