ID,Fecha de creación,Likes,Retweets,Nº comentarios,Texto
1515742460877721604,2022-04-17 17:22:18+00:00,0,2,0,"""Se apuntan como tendencia adquirir ropa de segunda mano o aprovechar la comida excedente de restaurantes. Y es positivo si es adoptado desde una conciencia ecológica y solidaria, no tanto si la necesidad es el único motor""

✍ por @emmariverola https://t.co/rQZPCUb5ug"
1515741885830152196,2022-04-17 17:20:01+00:00,0,1,0,Un ataque a una mezquita en Toronto deja cinco heridos de bala https://t.co/T5RoYHUFz0
1515740403298971650,2022-04-17 17:14:07+00:00,2,0,1,Marlaska fue el único ministro que mantuvo contacto con Marruecos durante toda la crisis https://t.co/99m3254ZAf
1515738333527293957,2022-04-17 17:05:54+00:00,0,1,0,La París-Roubaix bate todos  los récords de espectáculo https://t.co/YnlfpPuJiC
1515736269569024000,2022-04-17 16:57:42+00:00,0,0,0,"El mal trago de una comensal de 'First Dates' al final de su cita: ""Tengo fobia a los globos"" https://t.co/J4MvnAMsQT"
1515734191547326467,2022-04-17 16:49:26+00:00,3,1,0,La Grada de Animación boicotea el Barça-Cádiz por el afán recaudador del club https://t.co/GpSEaydON2
1515732114880274436,2022-04-17 16:41:11+00:00,2,3,1,"📉La inflación se ceba económica y mentalmente con las mujeres 

➡ El concepto incluso ha sido bautizado con un anglicismo: 'She-flation'.
https://t.co/H6M9FyK4sN"
1515729920982405130,2022-04-17 16:32:28+00:00,8,3,3,"❌Del 'Brexit' a la guerra de Ucrania: así combate la UE la desinformación 

➡ Bruselas prepara una ley que obligará a las plataformas a frenar la proliferación de bulos 
https://t.co/aBrXsm5BbC"
1515727899789340680,2022-04-17 16:24:26+00:00,1,1,2,"⚡️ ¿No te has contagiado de covid en dos años? Estas podrían ser las razones

 https://t.co/nLwJSTyaLi"
1515727824434438156,2022-04-17 16:24:08+00:00,1,2,0,"""El reto del Proyecto Genoma Humano no está todavía terminado. Ahora habría que añadir a la referencia actual tantas variantes como sea posible, un tipo de 'pangenoma' que sirva como punto de comparación en cualquier rincón del mundo""

✍ por @macips01 https://t.co/J3fCBJiwi8"
1515725767711371270,2022-04-17 16:15:58+00:00,1,0,0,"👥Una recusación sin visos de prosperar retrasa la resolución de los recursos contra los indultos del 'procés' 

➡ Un colectivo que pidió la medida de gracia trata de apartar a la última magistrada que llegó a la Sala
https://t.co/qhlTpl3FiQ"
1515723659280887810,2022-04-17 16:07:35+00:00,2,2,1,"✈ El Congreso disparó su gasto en viajes un 65% en 2021 por una cumbre interparlamentaria celebrada en Madrid 
https://t.co/3yhqFM06vp"
1515721754467082242,2022-04-17 16:00:01+00:00,2,0,0,"🌳ESPECIAL INTERACTIVO | Los 5 mejores parques infantiles de Barcelona

➡Descubre lugares en los que pasar la tarde de forma agradable, segura y, sobre todas las cosas, divertida

https://t.co/Her8dWOR7n"
1515721610388549643,2022-04-17 15:59:27+00:00,2,1,0,"""Lo que pone de manifiesto la elección presidencial francesa es que se acabó la opción entre izquierdas y derechas y que la batalla se libra a favor o en contra del proyecto europeo""

✍ por Rafael Vilasanjuan https://t.co/iUIXVGBQSb"
1515721328069910532,2022-04-17 15:58:20+00:00,1,0,1,"⚡️ ¿Cuáles son los 10 platos típicos (e imprescindibles) de Semana Santa?

https://t.co/gDSCjVlLac"
1515719483360522245,2022-04-17 15:51:00+00:00,1,1,0,"""Los felinos han conquistado el mundo físico y virtual hasta convertirse en dioses presentes en cada hogar en forma de vídeos, series, juegos, cómics o libros. Y, en literatura, los hay para todos los gustos""

✍ por @caroline_strike Natàlia Cerezo https://t.co/gUv47ZGAVY"
1515717410090852356,2022-04-17 15:42:45+00:00,5,2,0,"👤 ENTREVISTA| Francisco Carrión: En El Cairo tuve la sensación de que la sociedad acabará estallando 

➡ El joven reportero granadino ha vivido los últimos once años en Egipto, una década histórica para el país del Nilo
https://t.co/sDpMsg9Idh"
1515715355171241984,2022-04-17 15:34:35+00:00,0,0,1,"📺Telecinco arranca la promo de 'Déjate querer', el nuevo programa de Toñi Moreno con Nacho Palau como primer invitado 

➡El sustituto de 'Volverte a ver' iniciará sus emisiones próximamente en Telecinco
https://t.co/VJ4MdHqOqM"
1515714727082659842,2022-04-17 15:32:06+00:00,0,0,0,"⚡️ ¿No te has contagiado de covid en dos años? Estas podrían ser las razones

https://t.co/nLwJSTyaLi"
1515714206028517394,2022-04-17 15:30:01+00:00,2,0,0,"🌳ESPECIAL INTERACTIVO | Los mejores parques alrededor de Barcelona, desde Cornellà hasta Mataró

➡Descárgate en pdf las 5 rutas que te proponemos para explorar los 5 mejores parques alrededor de Barcelona 

https://t.co/2yDHntmgem"
1515713237974761472,2022-04-17 15:26:11+00:00,5,2,13,"🗣Almeida ve al PSOE tras la denuncia de un abogado por las mascarillas

➡ El alcalde de Madrid critica que Sánchez haya puesto su mirada en la capital para intentar ganar ahora lo que no ganó en las urnas
https://t.co/L2H0dKhPBQ"
1515711161597149186,2022-04-17 15:17:56+00:00,0,0,0,"👤Muere ahogado en la ría de Bilbao un hombre que huía de la Policía

➡ Los agentes han seguido al conductor desde Barakaldo hasta el barrio bilbaíno de La Peña, donde éste se ha bajado del vehículo y se ha lanzado al agua
https://t.co/l7g4ALVIRG"
1515710141282271237,2022-04-17 15:13:52+00:00,4,4,0,"⚡️ Las claves para entender la estafa de las mascarillas en Madrid

https://t.co/Xq5wSbTrGy"
1515709041552592900,2022-04-17 15:09:30+00:00,2,0,0,"✈Catalunya roza la normalidad turística anterior a la pandemia 

➡ El aeropuerto de Barcelona-El Prat cierra estos días festivos con el 82% de las operaciones que efectuó en 2019
https://t.co/YCsOiXPQea"
1515706925949894665,2022-04-17 15:01:06+00:00,3,1,0,"🔎Agatha Christie inmortal: guía para ver las mejores series basadas en sus libros

➡ Los libros de la gran dama del misterio siguen más vivos que nunca, con nuevas adaptaciones como la que ha dirigido Hugh Laurie
https://t.co/PiORQkzdsH"
