ID,Fecha de creación,Likes,Retweets,Nº comentarios,Texto
1515954887712034818,2022-04-18 07:26:24+00:00,2,3,0,"Siete claves para no perderse en las pugnas internas del PP valenciano

https://t.co/VZSmWDWshN"
1515952913046253570,2022-04-18 07:18:34+00:00,2,1,0,"El incendio forestal se inició sobre las 5:27 de la madrugada del domingo

https://t.co/SIyFTJP0ug"
1515950857128497152,2022-04-18 07:10:24+00:00,10,7,3,"Este es el gran tema de las próximas elecciones en Andalucía: la batalla de PP y Vox y el intento del PP de erigirse en adalid de la moderación, obviando sus pactos con la ultraderecha https://t.co/7ON0m507fm"
1515948606745985024,2022-04-18 07:01:27+00:00,2,1,2,"La guerra de Ucrania: ‘bombas’ ambientales del Ártico a la Antártida 

Vía @Elasombrario https://t.co/1bzO5ZwsV1"
1515946345906982914,2022-04-18 06:52:28+00:00,4,2,4,"El asesor diplomático de Zelenski y responsable de la integración europea, Igor Zhovkva, asegura que ""no hay ningún Estado miembro de la UE que se oponga a la membresía de Ucrania"" https://t.co/HatohAHzby"
1515945641054195715,2022-04-18 06:49:40+00:00,6,4,0,"Extinguido el incendio en Palas de Rei (Lugo) que ha afectado a 182 hectáreas

https://t.co/LnvDtUS8rz"
1515944614200586240,2022-04-18 06:45:35+00:00,47,25,0,"“En un país donde el comisionista por excelencia es el rey, ¿qué podemos esperar? Ya el emérito creó escuela con el AVE a la Meca y todo se justifica y todo se perdona. Se normaliza”

Por @dbollero https://t.co/DwyW9clm5A"
1515943067970416642,2022-04-18 06:39:26+00:00,30,16,5,"El Gobierno encara la recta final de la legislatura y todavía hay compromisos del acuerdo entre PSOE y Unidas Podemos, como la reforma fiscal o la de la 'ley mordaza', que no han visto la luz

https://t.co/6I0fUlj1s2"
1515939726905298944,2022-04-18 06:26:10+00:00,42,36,4,"Sindicatos: ""Hay muchas empresas que no cumplen absolutamente nada, ni el salario, ni la duración de las jornadas"" https://t.co/XjixxMq4gY"
1515933427341615104,2022-04-18 06:01:08+00:00,1,2,0,Calma tensa en el PP valenciano después del congreso https://t.co/kfe8KKR8Kc
1515933147090747395,2022-04-18 06:00:01+00:00,8,1,0,☕️ 🗞 ¡Buenos días! Te recomendamos cinco noticias para empezar el día bien informado https://t.co/KSlwgBJPVv
